Year,Transect,Shoreline_Distance
2019,102,970.1272572012076
2020,102,980.0848379922076
2021,102,980.0848379922076
2022,102,980.0848379922076
2023,102,980.0848379922076
2024,102,960.1696765527964
2025,102,950.2120960455778
2016,103,999.9999999999634
2017,103,999.9999999999634
2018,103,999.9999999999634
2019,103,980.0848375800882
2020,103,980.0848375800882
2021,103,980.0848375800882
2022,103,980.0848375800882
2023,103,980.0848375800882
2024,103,970.1272565829822
2025,103,960.1696757273016
2016,104,1104.861774655753
2017,104,1095.328883303903
2018,104,1095.328883303903
2019,104,1104.861774655753
2020,104,1104.861774655753
2021,104,1104.861774655753
2022,104,1104.861774655753
2023,104,1104.861774655753
2024,104,1104.861774655753
2025,104,1104.861774655753
2016,105,1352.7204276471687
2017,105,1352.7204276471687
2018,105,1352.7204276471687
2019,105,1324.1212795994888
2020,105,1333.6543251370304
2021,105,1333.6543251370304
2022,105,1333.6543251370304
2023,105,1343.1873744847833
2024,105,1343.1873744847833
2025,105,1343.1873744847833
2016,106,1343.187203596547
2017,106,1343.187203596547
2018,106,1343.187203596547
2019,106,1324.1185878228112
2020,106,1324.1211182050952
2021,106,1324.1211182050952
2022,106,1314.5880812291098
2023,106,1324.1211182050952
2024,106,1333.654158995599
2025,106,1333.654158995599
2016,107,1333.6539928452842
2017,107,1333.6539928452842
2018,107,1333.6539928452842
2019,107,1314.5879245719443
2020,107,1314.5879245719443
2021,107,1314.5879245719443
2022,107,1305.0548961561212
2023,107,1314.5879245719443
2024,107,1324.120956801355
2025,107,1324.120956801355
2016,108,1324.120795490519
2017,108,1324.120795490519
2018,108,1324.120795490519
2019,108,1305.054744333128
2020,108,1305.054744333128
2021,108,1305.054744333128
2022,108,1295.5217244745195
2023,108,1305.054744333128
2024,108,1295.5217244745195
2025,108,1314.5877680052072
2016,109,1285.9884070286666
2017,109,1295.5214130280133
2018,109,1295.5214130280133
2019,109,1276.4554048402301
2020,109,1257.3894119060894
2021,109,1257.3894119060894
2022,109,1257.3894119060894
2023,109,1257.3894119060894
2024,109,1257.3894119060894
2025,109,1266.922406466542
2016,110,1277.914926465062
2017,110,1277.914926465062
2018,110,1277.914926465062
2019,110,1268.3315981272483
2020,110,1249.1649532416855
2021,110,1239.5816366917254
2022,110,1249.1649532416855
2023,110,1249.1649532416855
2024,110,1000.0000000000277
2025,110,1258.7482737194211
2016,111,1257.389140724281
2017,111,1257.389140724281
2018,111,1257.389140724281
2019,111,1238.3231831283094
2020,111,1228.7902100493627
2021,111,1219.2572407835382
2022,111,1228.7902100493627
2023,111,1228.7902100493627
2024,111,1000.0000000000408
2025,111,1000.0000000000408
2016,112,1238.3230644478404
2017,112,1247.8560365922856
2018,112,1247.8560365922856
2019,112,1000.0000000000174
2020,112,1000.0000000000174
2021,112,1000.0000000000174
2022,112,1000.0000000000174
2023,112,1000.0000000000174
2024,112,1000.0000000000174
2025,112,1000.0000000000174
2016,113,1219.25702240471
2017,113,1228.7899821757517
2018,113,1228.7899821757517
2019,113,1000.000000000056
2020,113,1000.000000000056
2021,113,1000.000000000056
2022,113,1000.000000000056
2023,113,1000.000000000056
2024,113,1000.000000000056
2025,113,1000.000000000056
2016,114,1576.8479735295896
2017,114,1596.7392779619754
2018,114,1596.7392779619754
2019,114,1596.7392779619754
2020,114,1656.413189258969
2021,114,1656.413189258969
2022,114,1387.8801868999592
2023,114,1397.825818574062
2024,114,1397.825818574062
2025,114,1397.825818574062
2016,115,1000.0000000000425
2017,115,1209.72394992042
2018,115,1209.72394992042
2019,115,1000.0000000000425
2020,115,990.4671351240454
2021,115,1000.0000000000425
2022,115,990.4671351240454
2023,115,990.4671351240454
2024,115,1000.0000000000425
2025,115,1000.0000000000425
2016,116,999.9999999999461
2017,116,1200.1909033744396
2018,116,1200.1909033744396
2019,116,999.9999999999461
2020,116,990.4671398714584
2021,116,999.9999999999461
2022,116,990.4671398714584
2023,116,990.4671398714584
2024,116,999.9999999999461
2025,116,999.9999999999461
2016,117,999.9999999999555
2017,117,999.9999999999555
2018,117,999.9999999999555
2019,117,999.9999999999555
2020,117,999.9999999999555
2021,117,999.9999999999555
2022,117,999.9999999999555
2023,117,999.9999999999555
2024,117,999.9999999999555
2025,117,999.9999999999555
2016,118,1000.0000000000169
2017,118,1000.0000000000169
2018,118,1000.0000000000169
2019,118,1000.0000000000169
2020,118,1000.0000000000169
2021,118,1000.0000000000169
2022,118,1000.0000000000169
2023,118,1000.0000000000169
2024,118,1000.0000000000169
2025,118,1000.0000000000169
2016,119,1617.370402854335
2017,119,1637.2855671633565
2018,119,1637.2855671633565
2019,119,1637.2855671633565
2020,119,1706.9886377691103
2021,119,1713.5971036709632
2022,119,1482.7282121853218
2023,119,1487.9218187356591
2024,119,1487.9218187356591
2025,119,1507.8369872044393
2016,120,999.9999999999935
2017,120,999.9999999999935
2018,120,999.9999999999935
2019,120,999.9999999999935
2020,120,999.9999999999935
2021,120,999.9999999999935
2022,120,999.9999999999935
2023,120,999.9999999999935
2024,120,999.9999999999935
2025,120,999.9999999999935
2016,121,1000.0000000000251
2017,121,1000.0000000000251
2018,121,1000.0000000000251
2019,121,1000.0000000000251
2020,121,1000.0000000000251
2021,121,1000.0000000000251
2022,121,1000.0000000000251
2023,121,1000.0000000000251
2024,121,1000.0000000000251
2025,121,1000.0000000000251
2016,122,1000.000000000013
2017,122,1000.000000000013
2018,122,1000.000000000013
2019,122,1000.000000000013
2020,122,1000.000000000013
2021,122,1000.000000000013
2022,122,1000.000000000013
2023,122,1000.000000000013
2024,122,1000.000000000013
2025,122,1000.000000000013
2016,123,999.9999999999507
2017,123,999.9999999999507
2018,123,999.9999999999507
2019,123,999.9999999999507
2020,123,999.9999999999507
2021,123,999.9999999999507
2022,123,990.4672068910523
2023,123,999.9999999999507
2024,123,999.9999999999507
2025,123,999.9999999999507
2016,124,1736.8616398300821
2017,124,1756.7768077454755
2018,124,1756.7768077454755
2019,124,1756.7768077454755
2020,124,1839.5316969066866
2021,124,1871.013948190962
2022,124,1607.4130345237877
2023,124,1607.4130345237877
2024,124,1607.4130345237877
2025,124,1627.3282061334342
2016,125,1000.0000000000109
2017,125,993.1179832561924
2018,125,993.1179832561924
2019,125,986.2359629715412
2020,125,979.3539443512188
2021,125,993.1179832561924
2022,125,979.3539443512188
2023,125,986.2359629715412
2024,125,993.1179832561924
2025,125,993.1179832561924
2016,126,1000.0000000000019
2017,126,986.2359750902456
2018,126,986.2359750902456
2019,126,983.6138009482472
2020,126,972.4719459649241
2021,126,983.6138009482472
2022,126,972.4719459649241
2023,126,986.2359750902456
2024,126,997.9869589944666
2025,126,983.6138009482472
2016,127,1009.9456715499858
2017,127,1000.0000000000553
2018,127,1000.0000000000553
2019,127,980.1086571488753
2020,127,980.1086571488753
2021,127,980.1086571488753
2022,127,980.1086571488753
2023,127,1000.0000000000553
2024,127,990.0543285332516
2025,127,990.0543285332516
2016,128,1200.1884347381151
2017,128,1162.057174680705
2018,128,1162.057174680705
2019,128,999.9999999999696
2020,128,999.9999999999696
2021,128,1142.991567528861
2022,128,999.9999999999696
2023,128,1162.057174680705
2024,128,1190.6556140046644
2025,128,999.9999999999696
2016,129,1171.589898503437
2017,129,999.9999999999613
2018,129,999.9999999999613
2019,129,999.9999999999613
2020,129,999.9999999999613
2021,129,999.9999999999613
2022,129,999.9999999999613
2023,129,999.9999999999613
2024,129,999.9999999999613
2025,129,999.9999999999613
2016,130,999.9999999999452
2017,130,999.9999999999452
2018,130,999.9999999999452
2019,130,999.9999999999452
2020,130,999.9999999999452
2021,130,999.9999999999452
2022,130,999.9999999999452
2023,130,999.9999999999452
2024,130,999.9999999999452
2025,130,999.9999999999452
2016,131,1000.0000000000314
2017,131,1000.0000000000314
2018,131,1000.0000000000314
2019,131,1000.0000000000314
2020,131,1000.0000000000314
2021,131,1000.0000000000314
2022,131,1000.0000000000314
2023,131,1000.0000000000314
2024,131,1000.0000000000314
2025,131,1000.0000000000314
2016,132,1000.0000000000545
2017,132,1000.0000000000545
2018,132,1000.0000000000545
2019,132,1000.0000000000545
2020,132,1000.0000000000545
2021,132,1000.0000000000545
2022,132,1000.0000000000545
2023,132,1000.0000000000545
2024,132,1000.0000000000545
2025,132,1000.0000000000545
2016,133,1000.0000000000344
2017,133,1000.0000000000344
2018,133,1000.0000000000344
2019,133,1000.0000000000344
2020,133,1000.0000000000344
2021,133,1000.0000000000344
2022,133,1000.0000000000344
2023,133,1000.0000000000344
2024,133,1000.0000000000344
2025,133,1000.0000000000344
2016,134,1000.0000000000008
2017,134,1000.0000000000008
2018,134,1000.0000000000008
2019,134,1000.0000000000008
2020,134,1000.0000000000008
2021,134,1000.0000000000008
2022,134,1000.0000000000008
2023,134,1000.0000000000008
2024,134,1000.0000000000008
2025,134,1000.0000000000008
2016,135,999.9999999999908
2017,135,999.9999999999908
2018,135,999.9999999999908
2019,135,999.9999999999908
2020,135,999.9999999999908
2021,135,999.9999999999908
2022,135,999.9999999999908
2023,135,999.9999999999908
2024,135,999.9999999999908
2025,135,999.9999999999908
2016,136,1000.0000000000078
2017,136,1000.0000000000078
2018,136,1000.0000000000078
2019,136,1000.0000000000078
2020,136,1000.0000000000078
2021,136,1000.0000000000078
2022,136,1000.0000000000078
2023,136,1000.0000000000078
2024,136,1000.0000000000078
2025,136,1000.0000000000078
2016,137,999.9999999999645
2017,137,999.9999999999645
2018,137,999.9999999999645
2019,137,999.9999999999645
2020,137,999.9999999999645
2021,137,999.9999999999645
2022,137,999.9999999999645
2023,137,999.9999999999645
2024,137,999.9999999999645
2025,137,999.9999999999645
2016,138,999.9999999999653
2017,138,999.9999999999653
2018,138,999.9999999999653
2019,138,999.9999999999653
2020,138,999.9999999999653
2021,138,999.9999999999653
2022,138,999.9999999999653
2023,138,999.9999999999653
2024,138,999.9999999999653
2025,138,999.9999999999653
2016,139,1000.000000000023
2017,139,1000.000000000023
2018,139,1000.000000000023
2019,139,1000.000000000023
2020,139,1000.000000000023
2021,139,1000.000000000023
2022,139,1000.000000000023
2023,139,1000.000000000023
2024,139,1000.000000000023
2025,139,1000.000000000023
2016,140,999.9999999999552
2017,140,999.9999999999552
2018,140,999.9999999999552
2019,140,999.9999999999552
2020,140,999.9999999999552
2021,140,999.9999999999552
2022,140,999.9999999999552
2023,140,999.9999999999552
2024,140,999.9999999999552
2025,140,999.9999999999552
2016,141,1000.0000000000061
2017,141,1000.0000000000061
2018,141,1000.0000000000061
2019,141,990.4673210574944
2020,141,1000.0000000000061
2021,141,1000.0000000000061
2022,141,1000.0000000000061
2023,141,1000.0000000000061
2024,141,1000.0000000000061
2025,141,1000.0000000000061
2016,142,999.9999999999949
2017,142,958.6572175233867
2018,142,958.6572175233867
2019,142,953.6229628186504
2020,142,958.6572175233867
2021,142,958.6572175233867
2022,142,958.6572175233867
2023,142,958.6572175233867
2024,142,991.4834943272805
2025,142,966.2431505834569
2016,143,1000.0000000000747
2017,143,987.8322801661388
2018,143,987.8322801661388
2019,143,987.8322801661388
2020,143,987.8322801661388
2021,143,987.8322801661388
2022,143,987.8322801661388
2023,143,987.8322801661388
2024,143,994.8465667891961
2025,143,994.8465667891961
2016,144,1000.0000000000052
2017,144,986.1993769908604
2018,144,986.1993769908604
2019,144,986.1993769908604
2020,144,986.1993769908604
2021,144,986.1993769908604
2022,144,986.1993769908604
2023,144,986.1993769908604
2024,144,986.1993769908604
2025,144,990.6803729566061
2016,145,1000.0000000000085
2017,145,972.4721725686089
2018,145,972.4721725686089
2019,145,978.4636250659917
2020,145,979.3541299837999
2021,145,993.1180434680937
2022,145,978.4636250659917
2023,145,986.236088393121
2024,145,1000.0000000000085
2025,145,1000.0000000000085
2016,146,1000.0000000001828
2017,146,958.6004285862465
2018,146,958.6004285862465
2019,146,979.2474543498653
2020,146,979.2474543498653
2021,146,985.7830476650819
2022,146,972.3651127336155
2023,146,985.7830476650819
2024,146,999.894468309194
2025,146,986.1297926144783
2016,147,1000.0000000000524
2017,147,1000.0000000000524
2018,147,1000.0000000000524
2019,147,1000.0000000000524
2020,147,1000.0000000000524
2021,147,1000.0000000000524
2022,147,1006.881948775994
2023,147,1006.881948775994
2024,147,1006.881948775994
2025,147,1020.6458404389906
2016,148,999.9999999999968
2017,148,972.472239566255
2018,148,972.472239566255
2019,148,993.1180613103068
2020,148,986.2361218930901
2021,148,990.2139730416188
2022,148,993.1180613103068
2023,148,993.1180613103068
2024,148,999.9999999999968
2025,148,999.9999999999968
2016,149,999.9999999999229
2017,149,999.9999999999229
2018,149,999.9999999999229
2019,149,993.1180682101881
2020,149,999.9999999999229
2021,149,972.4722615262677
2022,149,1006.8819334579465
2023,149,1006.8819334579465
2024,149,1013.7638633684599
2025,149,1013.7638633684599
2016,150,1000.0000000000126
2017,150,1000.0000000000126
2018,150,1000.0000000000126
2019,150,1006.8819332909316
2020,150,1000.0000000000126
2021,150,993.1180683777967
2022,150,1014.3734866733024
2023,150,1014.3734866733024
2024,150,1020.6457939836398
2025,150,1020.6457939836398
2016,151,1000.0000000000416
2017,151,1000.0000000000416
2018,151,1000.0000000000416
2019,151,1000.0000000000416
2020,151,1000.0000000000416
2021,151,993.1180697405053
2022,151,1006.8819319299264
2023,151,1013.7638603113132
2024,151,1020.6457898995783
2025,151,1020.6457898995783
2016,152,999.9999999999884
2017,152,999.9999999999884
2018,152,999.9999999999884
2019,152,999.9999999999884
2020,152,999.9999999999884
2021,152,985.626510469087
2022,152,999.9999999999884
2023,152,999.9999999999884
2024,152,1014.3734961689593
2025,152,1014.3734961689593
2016,153,999.9999999999869
2017,153,999.9999999999869
2018,153,999.9999999999869
2019,153,999.9999999999869
2020,153,999.9999999999869
2021,153,986.7961666081264
2022,153,999.9999999999869
2023,153,1006.8819296043235
2024,153,1013.7638556605766
2025,153,1013.7638556605766
2016,154,999.9999999999484
2017,154,999.9999999999484
2018,154,999.9999999999484
2019,154,999.9999999999484
2020,154,993.1180734270749
2021,154,993.1180734270749
2022,154,999.9999999999484
2023,154,1006.881928242098
2024,154,1006.881928242098
2025,154,1013.7638529359939
2016,155,999.9999999998082
2017,155,993.1180818402171
2018,155,993.1180818402171
2019,155,1006.881917007619
2020,155,1006.881917007619
2021,155,1013.7638328257601
2022,155,1006.881917007619
2023,155,1013.7638328257601
2024,155,1020.6457479541792
2025,155,1016.6218411942398
2016,156,1000.0000000000032
2017,156,1000.0000000000032
2018,156,1000.0000000000032
2019,156,1006.88190861477
2020,156,1006.88190861477
2021,156,1006.88190861477
2022,156,1006.88190861477
2023,156,1000.0000000000032
2024,156,1020.6457199545157
2025,156,1020.6457199545157
2016,157,999.999999999945
2017,157,999.999999999945
2018,157,999.999999999945
2019,157,1006.88190725329
2020,157,1006.88190725329
2021,157,1006.88190725329
2022,157,1006.88190725329
2023,157,993.1180944163751
2024,157,1020.6457158696081
2025,157,1014.3735841316347
2016,158,1000.0000000000053
2017,158,1000.0000000000053
2018,158,1000.0000000000053
2019,158,1006.8819058916558
2020,158,1006.8819058916558
2021,158,1006.8819058916558
2022,158,1006.8819058916558
2023,158,986.2361880057715
2024,158,1020.6457117846696
2025,158,1013.7638082343097
2016,159,1000.0000000000284
2017,159,986.2362020055166
2018,159,986.2362020055166
2019,159,1006.8818979798357
2020,159,1006.8818979798357
2021,159,1006.8818979798357
2022,159,1006.8818979798357
2023,159,979.3543024538682
2024,159,1013.7637937729558
2025,159,1013.7637937729558
2016,160,1000.0000000000908
2017,160,990.2762028314952
2018,160,990.2762028314952
2019,160,1004.5624513215015
2020,160,1011.5635309579698
2021,160,1011.5635309579698
2022,160,1011.5635309579698
2023,160,990.2762028314952
2024,160,1018.8486941255878
2025,160,1011.5635309579698
2016,161,1000.0000000000715
2017,161,979.354341914218
2018,161,979.354341914218
2019,161,986.2362281015794
2020,161,993.1181156920168
2021,161,986.5880374064805
2022,161,986.2362281015794
2023,161,986.5880374064805
2024,161,1000.0000000000715
2025,161,1000.0000000000715
2016,162,1000.0000000000048
2017,162,979.3543504929319
2018,162,979.3543504929319
2019,162,979.3543504929319
2020,162,972.4724648791657
2021,162,975.1005638929358
2022,162,979.3543504929319
2023,162,986.23623455042
2024,162,993.1181178219082
2025,162,986.23623455042
2016,163,999.9999999999723
2017,163,973.5520710433266
2018,163,973.5520710433266
2019,163,985.3391391324573
2020,163,971.5230423643504
2021,163,978.431091978518
2022,163,985.3391391324573
2023,163,992.2471866747557
2024,163,992.2471866747557
2025,163,986.7760336584713
2016,164,1000.0000000000028
2017,164,964.7136530947415
2018,164,964.7136530947415
2019,164,982.3370692059475
2020,164,964.7136530947415
2021,164,970.4216979874988
2022,164,971.7709241423443
2023,164,978.828195373863
2024,164,985.8854647625345
2025,164,978.828195373863
2016,165,1000.0000000000298
2017,165,979.0837823639429
2018,165,979.0837823639429
2019,165,979.0837823639429
2020,165,979.0837823639429
2021,165,979.0837823639429
2022,165,985.9680844049616
2023,165,986.0097229511863
2024,165,992.8523880542654
2025,165,986.0097229511863
2016,166,999.999999999887
2017,166,976.8217377920187
2018,166,976.8217377920187
2019,166,976.8217377920187
2020,166,968.46501352349
2021,166,976.8217377920187
2022,166,976.8217377920187
2023,166,985.1784607998362
2024,166,985.1784607998362
2025,166,989.8448742124007
2016,167,999.9999999999508
2017,167,979.3079015134382
2018,167,979.3079015134382
2019,167,972.4105334671816
2020,167,972.4105334671816
